DOI,authors,cate_code,db,keywords,magazine,mentor,organs,special,subject,summary,title,type,uid,url,year
10.16730/j.cnki.61-1019/g8.2020.01.025,舒丽-41528119&陶玉流-09888559,F224;F719.5,,"GM（1,1）模型-pJiP0VUIiiKi2t%mmd2FE50ChMUFLi8d8Oh3uNLD2PJw7waZAnoJ4XQWNeu38sxcnBI5b;体育彩票销量-q%mmd2FjkF6Z9upIcS6n44rNkvd6KtBvdWpNywUaBPz8ig1qi%mmd2F5SSQ1POQXz3rRRePF7j5kBo912zuNY=;趋势预测-9Lb1KKJdRMDOZO%mmd2BZGkhRm3XI8nIztiaGuawJSL2Qjky8ErTAG2qtXGKr3UNTRorN",体育世界(学术版)-pcode=CJFQ&pykm=TYSJ,,,社会科学Ⅱ辑; 基础科学; 经济与管理科学,数学; 宏观经济管理与可持续发展; 服务业经济; 贸易经济,"体育彩票销量与国家经济、政策及体育产业发展、消费者行为等因素密切相关,且存在一些不确定的因素,波动变化复杂,具有显著的趋势性与较大的随机性。本文基于我国体育彩票发展的现状基础上,采用灰色预测GM（1,1）模型与MATLAB程序的结合对我国体育彩票销量进行预测,以2008年——2018体育彩票销量为数据源建模,运用灰色系统理论分析与预测未来几年我国体育彩票销量。通过检验模型的有效性与预测精度,发掘体育彩票的发展规律与趋势。研究表明:未来几年我国体育彩票呈现出良好的发展态势,到2022年有望超过5000亿元,作为金融端的体育彩票对体育产业的贡献率逐年提升,到2022年依然保持在9%以上。研究成果旨在为体育彩票未来的发展及进一步融合升级提供一定的理论参考。","基于灰色GM（1,1）模型的我国体育彩票销量趋势预测研究",journal,8d00977320885990bb2f24a53fec9230,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=TYSJ202001025&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16730/j.cnki.61-1019/g8.2020.01.052,迟那尔·哈盘-27905205,O121;G891,,托格孜胡玛拉克棋-jRv0FYRwY13LUztT77E1Bwaj0Uo1oLkscyF%mmd2FPY881jlRq8d5g%mmd2BeaQvGoIYBjaNSBjiGy1VSKnOYx3rTeYLHOTQ==;智力项目-Kxel%mmd2F94sRd8AI8aRMr19%mmd2Bd4dTb%mmd2BxxPwIsDoBjC9bnZgLa%mmd2FHg%mmd2FL%mmd2F4FntegfwnocVh;棋局-q3x1%mmd2FaZCFJYzotGBjW3Wn%mmd2BFtmEDtLWYcI9kptAEfV4%mmd2FIu2ji9v2bAg==;数学运算法-nMA7BIZIYymwbo88YXJ%mmd2FFaKxMZ8aP1xAS%mmd2BMzEnyhls9YcogglPxPu3KZDeQ4omQ6;应用分析-HGNiKREGXjSu5xg51AVOq4ErjKhyRr%mmd2FxngltGtRbzs8c2ETRA1MeHvGrWzMhxs31,体育世界(学术版)-pcode=CJFQ&pykm=TYSJ,,,社会科学Ⅱ辑; 基础科学,数学; 体育,"托格孜胡玛拉克棋在特制的棋盘上进行的棋类项目。棋盘由18个棋舍2个棋鼎和162枚棋子组成。棋局套路、数学逻辑运算方法是它主要特征。托格孜胡玛拉克棋棋步随着各棋舍中的棋子数量的变化而变化,棋舍中的棋子数量的多少在比赛中起到重要作用。它的突孜度克规则在别的任何一个棋类项目中没有过的祖先智慧的独特创作。特别是对启迪人的思维,巩固思想体系具有巨大作用。并且对推动社会的发展、增强人民体质和民族自信心、发展少数民族地区经济和丰富人民群众日常生活具有重要意义。介绍其数学运算方法、精准棋步数、棋局特征和棋步套路及应用技术,为托格孜胡玛拉克棋爱好者提供基础知识和参考资料。",基于数学运算法的传统智力项目托格孜胡玛拉克棋棋局及其应用分析,journal,01971650f4b25f90be2f68a454171356,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=TYSJ202001052&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,杨姗姗-43541793&蒋红标-11225421,O175,,半线性波动方程-cGe3ANhFndk1Tck1yl7kR49%mmd2B5dlKJzBV70k3L9hyC6W%mmd2Bz1HzJLfa3ipLFZM0G8jGwYjhIsvbajI=;破裂-E6%mmd2F5hale%mmd2F1lgElVD8wv7olwOfkhnXjI2Em8x4YHBFCSf47D3hAGHVQ==;能量解-r6zBp5UQYPEMZ1NNrcOyhXBVc5ElKAkFCPj259Dcqc4WzCDjNrlBksWydCdTRXRn;生命跨度-oIGvdr0IOZGl0I4C2WDltme1FZxTLxBx%mmd2BlXm%mmd2FoeqWDbAuwvurGd%mmd2BOS1GZRWGnVIz;试探函数-NXhYi%mmd2B1E7Ie3T7udfiffS9D%mmd2B6VNW2ZlJoKcPxIjnp3OHqmRUckCC9kePOOhfil8Z,浙江理工大学学报(自然科学版)-pcode=CJFQ&pykm=ZJSG,,浙江理工大学理学院;丽水学院工学院,理工A(数学物理力学天地生); 理工C(机电航空交通水利建筑能源),数学,"研究n维空间中带导数非线性项的半线性波动方程小初值Cauchy问题（Glassey猜想）,证明当■为非线性指标)时,能量解将在有限时间破裂,并进一步建立了破裂解的生命跨度上界估计。在证明过程中,利用截断函数和线性波动方程的一个特殊解,构造了一个自身为负但其关于时间的一阶导数为非负的试探函数,用一种简洁明了的新方法得到了结论,简化了前人的证明。",一类半线性波动方程Cauchy问题破裂的新证法,journal,4d2a88258f0d55b0ba8e8d2fb00ba540,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=ZJSG202003013&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,张娜-22099110&雷梁-10565267&柳运昌-39240286&郭力争-23240342,TP391.41;O225,,信息融合-zM3lEidnS2xtPDRimyVovxKWM%mmd2BcU0LHt4%mmd2FOPNP5KGn67O67sXZ2ywfpPZz74FVTh;归一化-Jmqd3PJlBzoG1t%mmd2FQUVlfNUr5h3RevFAaEvVSBPeVDAPWKxUtME0a6xLQkw%mmd2Bs2FTZ;归属函数-oODJsbsKFf1aozeoH8tyC6w0ArKnAK7l4%mmd2FnxxAEzNJHWoX5rqYBtJrBQ6zQqwQaW;准则-OhMDzVLBCHNHJMBtAj9ivkHYvaWlsXn%mmd2FMKl1L9kpKvF3VxNUqYZPvg==,信阳师范学院学报(自然科学版)-pcode=CJFQ&pykm=XYSK,,河南城建学院计算机与数据科学学院;信阳师范学院计算机与信息技术学院,理工A(数学物理力学天地生); 电子技术及信息科学,数学; 计算机软件及计算机应用,"信息融合的目标是结合异构信息以获取复合可对比模式的替代解决方案,因此提出一种基于多准则的模糊信息融合算法决策.该算法结合了计算智能和多准则决策领域的理论概念,首先采用归一化基本模式对归属函数进行标准化操作;其次选择有效数据信息函数值将其组合成聚合函数,然后根据聚合函数建立多准则方式来处理异构信息,最终获得每个候选替代方案的单一评价模式.实验结果表明,基于多准则的模糊信息融合算法能够处理和表示输入数据中涉及的不精确和不确定性,相比于基于模糊规则方法更具适应性.",一种基于多准则的模糊信息融合算法决策,journal,40ae37349c355913a82d1e39fef4d79b,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=XYSK202002025&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16657/j.cnki.issn1673-9132.2020.04.002,裘红明-43574975,G712;O13-4,基础教育;,高职院校-xhz2KxuSLi8KtzE6f4HJkcrRib%mmd2FmnEzzsO81zSeIZn8f6OjoCsPcY1wA5%mmd2Fot%mmd2FAR9;高等数学-U2ClVx%mmd2F0F5hYuKVfkqXbsh0YJQ6ZWI0AO0d7%mmd2Fu9HA%mmd2F9FYJmt2%mmd2Fo2ekTHMiWQzuHf;教学建议-8Sn0mN3vUVEJaD8DmHoSVQzauz0sUwE%mmd2BwLzk86%mmd2Fe5Xj1Zts1jR%mmd2FUqNIjAC8%mmd2BX%mmd2Bvs,学周刊-pcode=CJFQ&pykm=XZHK,,,,,"高职院校中高等数学的教学状况是,学习内容有一定难度,学生基础不足,大多数学生没有兴趣学,教师教学缺乏动力,而且课时也比较紧张。这种现状对高职院校的数学教师带来了很多问题。接下来本文对高等数学教学遇到的困难作一定的分析,并在此基础上提出建议。",解析高职院校中高等数学教学的困惑,journal,51ab1063aa625ddc91347af7685e3d00,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=XZHK202004002&DbName=CJFDLASN2020&DbCode=CJFQ,2020
,,+,,,Applied Mathematics and Mechanics（English Edition）-pcode=CJFQ&pykm=YYSL,,,理工A(数学物理力学天地生),数学,"<正>1 Legal requirements The author（s） guarantee（s） that the manuscript will not be published elsewhere in any language without the consent of the copyright holders, that the rights of third parties will not be violated, and that the publisher will not be held legally responsible should there be any claims for compensation.Authors wishing to include figures or text passages that have already been published elsewhere are",INSTRUCTIONS FOR AUTHORS,journal,970104b4fb1c5db1af54f3c33f3b9faa,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=YYSL202001011&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.13665/j.cnki.hzjjykj.2020.02.019,陈科-43082934&闫怀艳-43082845,F832.51;F224,,三因子模型-qDvF4PERlwCl6bHnsczxiUTA5AOicriprw0%mmd2F%mmd2FoceLZOdlDo1NcT2RjGyVB9zrbs%mmd2B;超额收益率-SbRmrx4UHjUhyTQPK5BGXTMbf1TbfvfB%mmd2BeJ%mmd2FmkT3g%mmd2FSYIxcNNtzX8GALnLqoZDzn;反转策略-X8bGi%mmd2FqmE89cipzeSG8eo4Ijyl3l4zwcRb6VOjWE9anUt4cCqlL1kwtn19XXSgn9,合作经济与科技-pcode=CJFQ&pykm=HZJJ,,,经济与管理科学; 基础科学,数学; 宏观经济管理与可持续发展; 金融; 证券; 投资,"三因子模型是Fama于1993年提出来的证券收益率分析模型。本文首先介绍三因子模型的理论基础,然后以三因子模型为基础设计选股策略,并在聚宽量化平台对这些策略进行研究。在本文中研究阿尔法反转策略、动量策略和保守策略,以2019年1月1日至2019年8月30日市场数据对这三个策略分别进行测试,研究发现反转策略和动量策略都能获得超过市场指数的收益,而保守策略的收益率不如市场指数,对产生该现象的原因本文做初步的分析。",三因子模型选股策略在我国证券市场的应用,journal,9925f5452847554492aeb57907e18633,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=HZJJ202002019&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,Wei ZHU-43682037&Hui ZHANG-43682038&Lizhi CHENG-30046448,O241.6,,,Applied Mathematics and Mechanics（English Edition）-pcode=CJFQ&pykm=YYSL,,"Post-doctoral Research Station of Statistics, School of Mathematics and Computational Science,Xiangtan University;Department of Mathematics, National University of Defense Technology",基础科学,数学,"Motivated by the study of regularization for sparse problems, we propose a new regularization method for sparse vector recovery. We derive sufficient conditions on the well-posedness of the new regularization, and design an iterative algorithm, namely the iteratively reweighted algorithm（IR-algorithm）, for efficiently computing the sparse solutions to the proposed regularization model. The convergence of the IR-algorithm and the setting of the regularization parameters are analyzed at length. Finally, we present numerical examples to illustrate the features of the new regularization and algorithm.",New regularization method and iteratively reweighted algorithm for sparse vector recovery,journal,3c6fd0956f3156b4988df6c46d37efe4,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=YYSL202001009&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,肖珊-10539939;32114819&陈立章-10472524&龙建勋-07443169&彭莱-10824879,O212.1;R184.31,,三带喙库蚊-zBL6oZ94Bfb1iLXK%mmd2FS63No2ezECAYQQ9WBSbibirLpnIlu4B2mZ8VeeMbdzimGgp;预测-dOrRGMvviUg22yRfhVuwPSFrRgXu%mmd2BM3%mmd2FPd556X1RqJNUPaYqqkeKdQ==;自回归积分移动平均模型-vlfx9SZsDzpEvM%mmd2Bj%mmd2B%mmd2B3zXqI1P2tye%mmd2F8QzLwD5GafxU2NjqCQDJlaD5Am58V379QannabVZd4YBOHz%mmd2BQENEB%mmd2BVYTB3bGdUq8y,医学动物防制-pcode=CJFQ&pykm=YXDZ,,中南大学湘雅公共卫生学院;长沙市疾病预防控制中心,医药卫生科技; 基础科学,数学; 预防医学与卫生学,"目的构建长沙市三带喙库蚊自回归积分移动平均模型（autoregressive integrated moving average,ARIMA）并进行预测。方法应用R语言3. 3. 2将2007年1月～2015年6月的三带喙库蚊密度数据构建ARIMA模型,比较2015年7～12月预测值与真实值,对2016年三带喙库蚊密度进行预测。结果三带喙库蚊密度监测数据构建ARIMA（1,1,1）×（1,1,0）12模型,赤池信息准则（AIC）值为487. 98,经检验残差为白噪声（P> 0. 05）,模型有效。2015年7～12月预测值与实际值基本一致,均方根误差（RMSE）=3. 021,平均绝对误差（MAE）=2. 132,模型外推良好。结论 ARIMA模型在三带喙库蚊密度短期预测方面有一定可行性。",基于R语言自回归积分移动平均模型在长沙市三带喙库蚊密度预测中的应用,journal,9cac41f362e255699d99930c64e69061,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=YXDZ202003021&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,张洁-25281875&苏雅拉图-08007934,O177.91,,b-距离空间-2LILfDaERArsnLAsHOj879PX8uEk5lKE0t7q%mmd2FXwI3G2avUt7AAlugmfP7a%mmd2Bzk06M;2-距离空间-FioJbC6Y71lzRPyokOl4kL5iKVhr2iZsysoDgsI9NlhYdSfElARQYm8DQaLtQ3eO;b<sub>2</sub>-距离空间-ghucCURLel%mmd2BBcanCQxfOBqRkTRX9fgb9EvfroTYXIlnu8q2%mmd2F6buoPNsbW6cf3vouP8ECiqi7%mmd2BG0=;F-压缩-NWGpO%mmd2B9LsfKwUBMsoCw3Dxk58Gd6yA2TsY4q3U4Is0VYjMGQL%mmd2BzkngATtPye4dqQ;不动点-iLRhU0ToXsUYa9cemjXohacT0d7xvSlpUJBIch5NZx5rZob7qg%mmd2BMsEoG95HbjLaQ,高师理科学刊-pcode=CJFQ&pykm=GLKX,,,理工A(数学物理力学天地生),数学,"b2-距离空间是2-距离空间和b-距离空间的推广.利用迭代的方法,证明在完备的b2-距离空间中F-压缩映射不动点的存在性和唯一性.",b,journal,0a68c6bce4445dbaab60b7c812c5e247,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=GLKX201912001&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16605/j.cnki.1007-7847.2019.06.003,顾云婧-43540641&潘以红-37972632&朱东月-43540643&朱平-08060583,R737.31;O212.1,,卵巢癌-JxhjMeLKuArRgoAYH358jz26CVV1EXU3cZNI1q%mmd2FRhiCbkS2PTBKA5dUs1kC%mmd2BNNcN;可变剪接-OwF4pmQ0buL1vqVwzUy01n%mmd2BBxn4U6vMxDlVaPRBCWd5QLLaG4zCFXnftjx8wYUBR;蛋白质交互网络（PPI network）-YUqDt4%mmd2FBXa3valdLtQitbau0JjeXoiNJAzVABhl7ZSvPu%mmd2BK7lUBqqgFJoQsh8C%mmd2Boz2lyIWVLx5m%mmd2BZI7FT%mmd2FjAU1Skln209V90;预后预测-OwoMOAnl6KROx8DEwDcPEllk0QKXGDp0chWKwd34XITrAIncfA7nGWwOc%mmd2BgtsJTl,生命科学研究-pcode=CJFQ&pykm=SMKY,,,理工A(数学物理力学天地生); 医药卫生,数学; 妇产科学; 肿瘤学,"可变剪接作为转录调节的调控机制,对肿瘤的治疗和预后具有重要意义。本文对卵巢癌预后相关的可变剪接事件进行了系统分析,以挖掘可变剪接在卵巢癌中的预后价值。首先,从TCGASpliceSeq数据库中下载卵巢癌患者数据,运用单因素Cox回归分析筛选得到290个与预后相关的剪接事件（prognostic-associated alternative splicing events, PASEs）;其次,融合PASEs对应基因的蛋白质相互作用（protein-protein interaction, PPI）数据构建卵巢癌预后加权网络,同时对网络进行拓扑分析,对PASEs对应基因进行功能富集分析;最后,根据网络中节点的度选出前20个可变剪接事件作为预后特征,利用Cox比例风险模型建立卵巢癌预后预测模型。结果显示,这些可变剪接事件作为预后特征可以较好地预测卵巢癌患者的预后情况,可作为潜在的卵巢癌预后生物标志物。",基于加权网络的卵巢癌可变剪接预后特征分析,journal,243a15da8b515fbd9c0f926c267f3f1e,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SMKY201906004&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,王珂-42833452&田来-43531746&吴俊-21096954,O157.5,,基础设施网络-jDr%mmd2B3CgERJOcWhFPnO%mmd2BvfTuWxmohbAXO4NkBQhSEM5GsxXkS72iIBajXfvr31r8Vx%mmd2BCnFKe96h0=;区域毁伤-3NfwBw4UrAh4Gf3muKDMjNBlY27f32MVD9oa7Lqm5%mmd2BWfMoVrlFNvdBH%mmd2FdneoYN%mmd2B5;抗毁性评估-WyRQbbSrlSoxsYfPDaLADnfhssj8eUB4GZjqp6VFXwINAbuk1t89oLmj9hgar5cE;虚拟节点-yZZM2fVsTrwBz4qrZIWWlv0egaYmi1SEOOCHIfSMjyMltOo7Z%mmd2B3gq9rrIcRM5ypw;加权聚类算法-lK0MO5D0aE8By6yKgbhKyySPe6nLPq3s6UGYxtnb5QRgU9svEhJkY4reyrTDojcJPLE0fbxgY%mmd2F0=;电力输送网-kDAEOC8cAcfwZkQOgQSH%mmd2BirAcIOqXRKD%mmd2BHuxhC4wmkxKlbKXlrV5FDaK5Sjv%mmd2Fhm3,系统工程与电子技术-pcode=CJFQ&pykm=XTYD,,陆军工程大学通信士官学校通信指挥系;国防科技大学系统工程学院,电子技术及信息科学; 理工A(数学物理力学天地生),数学,"基础设施网络对国家经济、人民生活和社会安全具有重要意义,为了能够准确迅速地评估基础设施网络面对物理攻击或自然灾害时的抗毁性,提出了基于区域毁伤的基础设施网络抗毁性评估模型。该模型将网络的边均分成虚拟节点,提出加权聚类算法寻找关键区域,使用归一化方法平衡网络规模和网络地理覆盖范围对评估结果的影响,算法复杂度低,运算量小,模型应用范围广,便于多个网络之间或同一网络不同规划方案的抗毁性比较。以智利电力输送网络为例,设计多组实验对评估模型进行检验,并给出可视化结果和分析。",基于区域毁伤的基础设施网络抗毁性评估模型,journal,77eafac5e58c58b6ad4a317e521cf223,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=XTYD202005018&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,于也淳-43735595&邓雪-07545895,O173,,正项级数-J3KiifHhcW8HvgpogdDPGIzKG7H%mmd2FFVBKWxiYhe2OC4QiKUvWtFP60eB8RWnHjgCS;比较判别法-OcErtJ0pI2ZBF27i%mmd2FesdT7Ieo2Jf3a8IP53WhZ3V%mmd2Bnt3959KmN3KMUhPIkoCHjEC;极限-3fTSjgPxbHkIdfo4oNBVDIIWZAo1%mmd2FkDsMT%mmd2BiMcnLznf6Zuvyb5xiaQ==;无穷小-xdHnyKQKSnzjEn7x2oGGv1riomj8RZEO9s8t3G4hTAmRqdL1hAvogG8%mmd2FBWVgtq2C,高师理科学刊-pcode=CJFQ&pykm=GLKX,,华南理工大学软件学院;华南理工大学数学学院,基础科学,数学,"大部分高等数学教材都是从极限义出发,给出正项级数比较判别法极限形式的证明方法.从函数极限义的一个等价条件出发,利用无穷小的思路,给出正项级数比较判别法极限形式新的证明方法,对原来的理进行完善,同时给出具体实例说明该理的几种特殊情况.这些结论对正项级数敛散性的判有一的理论意义.",正项级数比较判别法极限形式的探析,journal,1e90e810a9135a1493380969018187f5,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=GLKX201912002&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,王小春-06345456,O151.21-4;G642,,线性变换-YHU2LoH4t6h1AkTBE3pSS3LDCOqwLyhjSK2vfTGidKaeGs4L8Ivdg0LDeWFjdoUb;矩阵-hxvVto8nE%mmd2BkzdK1EFqjMaYasNoTc0ljdX%mmd2FKxGfHVejzDldIvskWo0Q==;特征值-M5amh3lVVjr05gxTDkr3Fp3Jrp6LLLXsgN7%mmd2FnCF0xmnz4wb9mq%mmd2FJkEXuY7BNU3Ce;特征向量-iPSBJDuQp6WnDo5RVvLUlwqMQAe2qZeNh5B9mUpWAFwblxFcdqA%mmd2BKvorrKOW8ooQ,高师理科学刊-pcode=CJFQ&pykm=GLKX,,,基础科学; 社会科学Ⅱ辑,数学; 高等教育,"特征值与特征向量是线性代数中的2个重要概念,在科学研究和工程技术中有着广泛的应用.特征值与特征向量的概念抽象难懂,直观引入和应用实例的融入能让学生更好地理解概念的本质.运用数形结合的方法,从线性不变量入手引出特征值与特征向量,并结合应用实例激发学生的学习热情,让学生在分析和解决问题的过程中加深对概念的理解,同时提高应用知识解决实际问题的能力.",特征值与特征向量的教学研究,journal,214f4cdc071b522cabfa2e5b007219af,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=GLKX201912018&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,胡明秋-43735608&付宏伟-43735609&任宝洋-43735610&汪小婷-43735611&张剑-08196165,O1-4;G434;TP391.73,,3D打印技术-kpTOkFfoNGvgnfZxCZ4RtPvcwh%mmd2FX1ua1UfDxK5HGfMQ7zI1V1Fw6iFPoIS9ft2IF;数学教育-3a0Ah%mmd2FbD7MLPujeYGKGN%mmd2BTxKm%mmd2B1lqTWYKZ1n%mmd2Bf89xTBmR7JPiVKQORpSaoMWwWOF;教学改革-EAHCIbpGAofTCyMTQqRp37J4yrc2NUN9Uerlwf5mE3%mmd2BDudUnbMH2eRFrv8xjZVTz;互联网+-eERS4onxQ0%mmd2BHpdlAsLftIZ0yE3fo9l%mmd2BCI09ypeHKu0Q8wnVUHeTuy03npC4cWgo%mmd2F,高师理科学刊-pcode=CJFQ&pykm=GLKX,,,基础科学; 社会科学Ⅱ辑; 信息科技,数学; 教育理论与教育管理; 计算机软件及计算机应用,"3D打印技术作为一种创新技术,改变传统的教学方式,对数学教育教学的改革与发展起到积极的促进作用.介绍3D打印技术的发展现状,结合不同阶段数学课程讨论3D打印技术在数学教学中应用的范围和前,同时讨论3D打印技术对教育领域在""互联网+""背下的深刻影响.",3D打印技术在数学课堂教学中的应用,journal,3ee681a87adf5927bdc4122003fbe292,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=GLKX201912019&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,杨仕椿-33274541&蒋自国-33302634&金娟娟-43735606,G642;O156-4,,内切圆半径-7nT3X4o57S2G4OpVvBCq2%mmd2FizCbvhoDsBAmMQVDY%mmd2B5OhAQmKuWGAUvxQ%mmd2BXIR2Jljx;整边多边形-DFcufcPGVQ%mmd2FiVHjMvvxkvzGjH87bZOc0sVLF%mmd2FD3qN%mmd2BLgVcjYTa3uZKH9pmwB7kOz;组合数论-reWMYmAMSmWKNfBqzlVE3CxlL1jMMrnWDOrIKSe4DBjYIEKCvSCbmjoCg33fabVZ;计数问题-Yh63fkDzz379dOTPr5Fv071XmffUIK1RKVBd%mmd2BsdPNDLSL7ZXNtDE9aFiqTNb0Fh7,高师理科学刊-pcode=CJFQ&pykm=GLKX,,,理工A(数学物理力学天地生); 教育与社会科学综合,数学; 高等教育,"对一类关于内切圆半径为r的整边多边形的组合数论计数问题进行探讨,将整边直角三角形中的计数问题扩展到其它的三角形和四边形中,获得更加广泛的一类组合数论问题的计数公式.",一个组合数论计数问题的探讨,journal,6f871a1c1da65166924b8045e8508ddf,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=GLKX201912013&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,江山-08112564&张岩-41908814&孙美玲-11352688,O175.8,,常微分方程-%mmd2FXR0dz7BFAnGpbwkYWkOSfUoCSdaxKWAeloe6SRrDIRbRRWrWG4KIU4o4r50Zkvs;初值问题-YjWvPzxR%mmd2BY4cr%mmd2BEqQwBSGIuYUfzgRqT7LVENE1a1SNCZLA6T4GUVlJ10Raeo0LD4;泰勒法-MfRosildH67OaCAl%mmd2B%mmd2Fr5Mf1DeHNQ3y7LngbCujFUGw1kF%mmd2FuELr3JXQaOw%mmd2FzMxcf4;龙格-库塔法-ccKS0gV%mmd2FHxoCc52Ul56IpdNjQO5LKvxHusKuX6qwpps%mmd2Ft24kIOJO2x2Dn4Ppt3L8OzoNpayF%mmd2Fus=,高师理科学刊-pcode=CJFQ&pykm=GLKX,,南通大学理学院;南通职业大学公共教学部,理工A(数学物理力学天地生),数学,"常微分方程的初值问题有着广泛应用,其数值解的精确化和高效化一直是人们追求的目标.基于严谨数学理论提升局部截断误差的阶数,从而达到提升整体截断误差阶数的目的,给出高阶泰勒法与龙格-库塔法的迭代公式.通过具体算例,比较各种高阶算法的计算精度和计算效率,给出对应的数值误差与图表说明,充分验证2类高阶方法各自的优势与缺陷,为求解实际应用问题提供参考依据.",常微分方程初值问题的高阶泰勒法与龙格-库塔法之应用对比,journal,b602b791d03456fda06660cb6be6368a,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=GLKX201912004&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,万安华-15625958,G642;O171-4,,数学课程-xwuqXuSRMkSbDm2HdNuU2z%mmd2F3IGETIri9EkQHRps1wltV6uuCUcgr%mmd2BVlMWFaKyH5R;不等式思维-jq0ICSAFPukDq6nWoqnBVvDJV4fZ4gXtrrb04ggn%mmd2BIB%mmd2B98YXGz7CwrXdaV7Y2sXG;不等式放缩-jq0ICSAFPuli5bLxgpnSRiQQBotzPzCmy5ssWP9Ed3k57AYEya87ZDfCbBIEnbnP;教学案例-EDmHeuJ974a6OyAY9jqjkZHre%mmd2FGhq5cV9QxF6GSK0MjMK9GM7tPR1UynB919hRhr,高师理科学刊-pcode=CJFQ&pykm=GLKX,,,基础科学; 社会科学Ⅱ辑,数学; 高等教育,"在高校公共数学课的教学中,不等式思维的培养很有意义.在利用夹逼准则求函数极限时,如何运用不等式思维进行适度放缩是关键所在,也是一个难点.通过一道极限题的教学案例,展示完整的分析过程.通过灵活运用不等式思维对研究对象进行放缩的训练,学生的数学思维能力可以得到很好的提升.",由一道求极限题谈不等式思维培养,journal,0b34a5f592915327810497cfa4566fea,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=GLKX201912020&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,辛睿-40918793&武栓虎-17279962&李爱娟-40918794,TP391.41;O186.11,,椭圆中心估计-LMe18osloijE2umJEhV9Jlr24jLoMZvTE36mSNGud2budcyyAooywqRgewsuGwwCsMe5Gan0W2c=;对偶圆锥曲线-v9qh%mmd2FspNOiBnP96XuEpO1EcYX%mmd2F7uRgWO04yMwaii1%mmd2F5ifJ4nd2xqdu1V4PgL2Q%mmd2FjQ%mmd2BlshRAUkY8=;偏差矫正-hsQSEtZo98Nv8aJRZkofExgQi6nTVEQLROUZsvMtEW2nkLVdQfAJMcgR6HqESZzf;圆形模式平面标靶-mbWpCVkRb9CRRHtalFib%mmd2Fr%mmd2BeZUVFSY7lMy14WG%mmd2F8%mmd2FAKc3cmxSBsfZXtOjFI6VEqaTO5q%mmd2FB2JC7CMY%mmd2BkTYpK5Kg==,智能计算机与应用-pcode=CJFQ&pykm=DLXZ,,,信息科技; 基础科学,数学; 计算机软件及计算机应用,"圆模式平面标靶是最常用的标定工具之一,具有制造简单且对图像质量要求较低等优点。由于镜头畸变和透视偏差,圆模式平面标靶成像为椭圆。精确提取图像中椭圆的真实中心位置是提高标定精度的关键。针对该问题,提出了一种可以精确估计椭圆特征的位置和参数的方法。该方法基于对偶圆锥曲线,避免了直接利用标志点边界附近的原始梯度信息来精确提取单个边缘点的中间阶段。在模拟实验及真实实验中,对该方法进行了测试评估,并与其它估计方法进行了比较,证明该方法抗噪性强,且具有较高的准确性。",基于对偶圆锥曲线的椭圆中心精确定位方法,journal,b523be0751b9503c8d9344877dba873b,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=DLXZ202001018&DbName=CJFDLAST2020&DbCode=CJFQ,2020
